factor,factor_freq,factor_group,factor_package,start_time,end_time,obs_count,code_count,updated_at
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_05,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.526475+08:00
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.529108+08:00
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.531744+08:00
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.534395+08:00
fund_cashflow_diff_fd_cashflow_raw_03__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.537081+08:00
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_raw_05,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.539813+08:00
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.542701+08:00
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.546202+08:00
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.549104+08:00
fund_cashflow_diff_fd_cashflow_raw_04__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.552002+08:00
fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.554940+08:00
fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.557609+08:00
fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.560774+08:00
fund_cashflow_diff_fd_cashflow_raw_05__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.563385+08:00
fund_cashflow_diff_fd_cashflow_raw_06__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.566068+08:00
fund_cashflow_diff_fd_cashflow_raw_06__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.568753+08:00
fund_cashflow_diff_fd_cashflow_raw_06__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.571363+08:00
fund_cashflow_diff_fd_cashflow_raw_07__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.573978+08:00
fund_cashflow_diff_fd_cashflow_raw_07__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.577271+08:00
fund_cashflow_diff_fd_cashflow_raw_08__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.579904+08:00
fund_cashflow_lvl_fd_cashflow_disp,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.583064+08:00
fund_cashflow_lvl_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.585319+08:00
fund_cashflow_lvl_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:02.588048+08:00
fund_cashflow_lvl_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.590863+08:00
fund_cashflow_lvl_fd_cashflow_raw_04,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.593546+08:00
fund_cashflow_lvl_fd_cashflow_raw_05,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.596147+08:00
fund_cashflow_lvl_fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.598828+08:00
fund_cashflow_lvl_fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.601444+08:00
fund_cashflow_lvl_fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.604103+08:00
fund_cashflow_lvl_fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.607240+08:00
fund_cashflow_lvl_fd_cashflow_raw_10,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.609864+08:00
fund_cashflow_lvl_fd_cashflow_raw_11,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.613068+08:00
fund_cashflow_lvl_fd_cashflow_raw_12,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.615909+08:00
fund_cashflow_lvl_fd_cashflow_score,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.618577+08:00
fund_cashflow_lvl_fd_cashflow_trend,D,fundamental,fund_cashflow,2023-10-31 00:00:00,2025-12-19 00:00:00,1531,15,2026-04-23T20:20:02.621254+08:00
fund_cashflow_neg_fd_cashflow_disp,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.623550+08:00
fund_cashflow_neg_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:02.626401+08:00
fund_cashflow_neg_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:02.629345+08:00
fund_cashflow_neg_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.632473+08:00
fund_cashflow_neg_fd_cashflow_raw_04,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:02.634757+08:00
fund_cashflow_neg_fd_cashflow_raw_05,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.443149+08:00
fund_cashflow_neg_fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.445951+08:00
fund_cashflow_neg_fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.448717+08:00
fund_cashflow_neg_fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.451504+08:00
fund_cashflow_neg_fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.453972+08:00
fund_cashflow_neg_fd_cashflow_raw_10,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.456894+08:00
fund_cashflow_neg_fd_cashflow_raw_11,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.459697+08:00
fund_cashflow_neg_fd_cashflow_raw_12,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.461946+08:00
fund_cashflow_neg_fd_cashflow_score,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.464768+08:00
fund_cashflow_neg_fd_cashflow_trend,D,fundamental,fund_cashflow,2023-10-31 00:00:00,2025-12-19 00:00:00,1531,15,2026-04-23T20:20:05.467226+08:00
fund_cashflow_ratio_fd_cashflow_raw_01__fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:05.470391+08:00
fund_cashflow_ratio_fd_cashflow_raw_01__fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.472864+08:00
fund_cashflow_ratio_fd_cashflow_raw_01__fd_cashflow_raw_04,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.475318+08:00
fund_cashflow_ratio_fd_cashflow_raw_01__fd_cashflow_raw_05,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.478302+08:00
fund_cashflow_ratio_fd_cashflow_raw_01__fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.480589+08:00
fund_cashflow_ratio_fd_cashflow_raw_01__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.483057+08:00
fund_cashflow_ratio_fd_cashflow_raw_01__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.486203+08:00
fund_cashflow_ratio_fd_cashflow_raw_01__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.489080+08:00
fund_cashflow_ratio_fd_cashflow_raw_02__fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.491410+08:00
fund_cashflow_ratio_fd_cashflow_raw_02__fd_cashflow_raw_04,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.493857+08:00
fund_cashflow_ratio_fd_cashflow_raw_02__fd_cashflow_raw_05,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.496847+08:00
fund_cashflow_ratio_fd_cashflow_raw_02__fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.499389+08:00
fund_cashflow_ratio_fd_cashflow_raw_02__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:05.501836+08:00
fund_cashflow_ratio_fd_cashflow_raw_02__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:05.504907+08:00
fund_cashflow_ratio_fd_cashflow_raw_02__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:05.507479+08:00
fund_cashflow_ratio_fd_cashflow_raw_03__fd_cashflow_raw_04,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.510380+08:00
fund_cashflow_ratio_fd_cashflow_raw_03__fd_cashflow_raw_05,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.512841+08:00
fund_cashflow_ratio_fd_cashflow_raw_03__fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.515512+08:00
fund_cashflow_ratio_fd_cashflow_raw_03__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.517943+08:00
fund_cashflow_ratio_fd_cashflow_raw_03__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.520317+08:00
fund_cashflow_ratio_fd_cashflow_raw_03__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.523284+08:00
fund_cashflow_ratio_fd_cashflow_raw_04__fd_cashflow_raw_05,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.525677+08:00
fund_cashflow_ratio_fd_cashflow_raw_04__fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.528833+08:00
fund_cashflow_ratio_fd_cashflow_raw_04__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.532785+08:00
fund_cashflow_ratio_fd_cashflow_raw_04__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.537258+08:00
fund_cashflow_ratio_fd_cashflow_raw_04__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.541052+08:00
fund_cashflow_ratio_fd_cashflow_raw_05__fd_cashflow_raw_06,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.544668+08:00
fund_cashflow_ratio_fd_cashflow_raw_05__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.547118+08:00
fund_cashflow_ratio_fd_cashflow_raw_05__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.550163+08:00
fund_cashflow_ratio_fd_cashflow_raw_05__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.552753+08:00
fund_cashflow_ratio_fd_cashflow_raw_06__fd_cashflow_raw_07,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.555213+08:00
fund_cashflow_ratio_fd_cashflow_raw_06__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.558275+08:00
fund_cashflow_ratio_fd_cashflow_raw_06__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.562615+08:00
fund_cashflow_ratio_fd_cashflow_raw_07__fd_cashflow_raw_08,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.569652+08:00
fund_cashflow_ratio_fd_cashflow_raw_07__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.577121+08:00
fund_cashflow_ratio_fd_cashflow_raw_08__fd_cashflow_raw_09,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.583851+08:00
fund_cashflow_rel_fd_cashflow_disp_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:05.590542+08:00
fund_cashflow_rel_fd_cashflow_disp_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:05.595904+08:00
fund_cashflow_rel_fd_cashflow_disp_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.600558+08:00
fund_cashflow_rel_fd_cashflow_raw_01_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:05.603756+08:00
fund_cashflow_rel_fd_cashflow_raw_01_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.606703+08:00
fund_cashflow_rel_fd_cashflow_raw_02_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:05.610134+08:00
fund_cashflow_rel_fd_cashflow_raw_02_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.612450+08:00
fund_cashflow_rel_fd_cashflow_raw_03_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.615346+08:00
fund_cashflow_rel_fd_cashflow_raw_03_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.617735+08:00
fund_cashflow_rel_fd_cashflow_raw_04_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.620740+08:00
fund_cashflow_rel_fd_cashflow_raw_04_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.622946+08:00
fund_cashflow_rel_fd_cashflow_raw_04_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.625841+08:00
fund_cashflow_rel_fd_cashflow_raw_05_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.628246+08:00
fund_cashflow_rel_fd_cashflow_raw_05_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.630550+08:00
fund_cashflow_rel_fd_cashflow_raw_05_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.633731+08:00
fund_cashflow_rel_fd_cashflow_raw_06_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.636090+08:00
fund_cashflow_rel_fd_cashflow_raw_06_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,2975,11,2026-04-23T20:20:05.638464+08:00
fund_cashflow_rel_fd_cashflow_raw_06_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:05.641353+08:00
fund_cashflow_rel_fd_cashflow_raw_07_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:08.400568+08:00
fund_cashflow_rel_fd_cashflow_raw_07_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:08.405385+08:00
fund_cashflow_rel_fd_cashflow_raw_07_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:08.409565+08:00
fund_cashflow_rel_fd_cashflow_raw_08_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:08.413132+08:00
fund_cashflow_rel_fd_cashflow_raw_08_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:08.415947+08:00
fund_cashflow_rel_fd_cashflow_raw_08_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:08.418350+08:00
fund_cashflow_rel_fd_cashflow_raw_09_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:08.421441+08:00
fund_cashflow_rel_fd_cashflow_raw_09_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:08.423879+08:00
fund_cashflow_rel_fd_cashflow_raw_09_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:08.427182+08:00
fund_cashflow_rel_fd_cashflow_raw_10_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:08.429585+08:00
fund_cashflow_rel_fd_cashflow_raw_10_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:08.432268+08:00
fund_cashflow_rel_fd_cashflow_raw_10_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:08.435231+08:00
fund_cashflow_rel_fd_cashflow_raw_11_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:08.437801+08:00
fund_cashflow_rel_fd_cashflow_raw_11_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:08.440178+08:00
fund_cashflow_rel_fd_cashflow_raw_11_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:08.442646+08:00
fund_cashflow_rel_fd_cashflow_raw_12_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:08.445742+08:00
fund_cashflow_rel_fd_cashflow_raw_12_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:08.448152+08:00
fund_cashflow_rel_fd_cashflow_raw_12_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:08.451078+08:00
fund_cashflow_rel_fd_cashflow_score_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4217,15,2026-04-23T20:20:08.453395+08:00
fund_cashflow_rel_fd_cashflow_score_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:08.456236+08:00
fund_cashflow_rel_fd_cashflow_score_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,3122,11,2026-04-23T20:20:08.458552+08:00
fund_cashflow_rel_fd_cashflow_trend_to_fd_cashflow_raw_01,D,fundamental,fund_cashflow,2023-10-31 00:00:00,2025-12-19 00:00:00,1531,15,2026-04-23T20:20:08.461542+08:00
fund_cashflow_rel_fd_cashflow_trend_to_fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-10-31 00:00:00,2025-12-19 00:00:00,1472,15,2026-04-23T20:20:08.463943+08:00
fund_cashflow_rel_fd_cashflow_trend_to_fd_cashflow_raw_03,D,fundamental,fund_cashflow,2023-10-31 00:00:00,2025-12-19 00:00:00,1165,11,2026-04-23T20:20:08.466189+08:00
fund_cashflow_sym_fd_cashflow_raw_01__fd_cashflow_raw_02,D,fundamental,fund_cashflow,2023-07-26 00:00:00,2025-12-19 00:00:00,4070,15,2026-04-23T20:20:08.468512+08:00
