signal_date,code,entry_date,exit_date,entry_price,exit_price,pred_prob_up,future_ret_ref,gross_trade_ret,net_trade_ret
2025-01-09,sh.600362,2025-01-10,2025-01-17,19.84178005344831,20.45682215919658,0.5607361051685562,0.03099732504293895,0.03099732504293895,0.030378912171774575
2025-01-09,sz.000792,2025-01-10,2025-01-17,16.142732578993705,16.61826181095375,0.5607361051685562,0.029457790348197843,0.029457790348197843,0.02884030092081713
2025-01-09,sh.601808,2025-01-10,2025-01-17,14.381424322412895,15.436810558860124,0.5607361051685562,0.07338537635673381,0.07338537635673381,0.0727415382823422
2025-01-09,sh.601916,2025-01-10,2025-01-17,2.7111593261930276,2.7475426887783962,0.5607361051685562,0.01341985409446389,0.01341985409446389,0.01281198454287269
2025-01-09,sh.600989,2025-01-10,2025-01-17,15.879771880516637,16.18219373529977,0.5607361051685562,0.01904447098217843,0.01904447098217843,0.018433227672582264
2025-01-09,sz.300124,2025-01-10,2025-01-17,59.00698914773752,60.30183861013247,0.5607361051685562,0.021944001568220628,0.021944001568220628,0.021331019062031498
2025-01-09,sh.600036,2025-01-10,2025-01-17,37.53196522565349,38.75732383311591,0.5607361051685562,0.03264839983982104,0.03264839983982104,0.03202899662088288
2025-01-09,sz.300442,2025-01-10,2025-01-17,48.96814479386854,51.58863874400028,0.5602069274923789,0.05351425832368473,0.05351425832368473,0.052882339344384466
2025-01-16,sh.688008,2025-01-17,2025-01-24,65.47492358888148,69.98361649788077,0.8330687710300291,0.06886136954215338,0.06886136954215338,0.06822024505777358
2025-01-16,sh.688256,2025-01-17,2025-01-24,577.5500707354397,632.0121841818351,0.6977651260523005,0.0942985140267465,0.0942985140267465,0.09364213183298875
2025-01-16,sh.601456,2025-01-17,2025-01-24,11.110822125718613,11.150226213780643,0.6860392918156116,0.0035464601642587468,0.0035464601642587468,0.00294451287234776
2025-01-16,sh.600438,2025-01-17,2025-01-24,21.49158004223532,20.148352555577357,0.6805886370369952,-0.0625001737433536,-0.0625001737433536,-0.06306250493974874
2025-01-16,sz.300502,2025-01-17,2025-01-24,84.84471371262072,96.85358794595099,0.6805886370369952,0.1415394514030024,0.1415394514030024,0.1408547331476373
2025-01-16,sz.000938,2025-01-17,2025-01-24,25.181695961540953,26.15488313633014,0.6447253730152879,0.03864660967531597,0.03864660967531597,0.03802360860983045
2025-01-16,sz.300418,2025-01-17,2025-01-24,36.69119775835866,34.37053979611841,0.618036093063409,-0.06324835666375928,-0.06324835666375928,-0.06381023908503469
2025-01-16,sz.300803,2025-01-17,2025-01-24,62.62348148741482,63.315180273594926,0.5687774635753649,0.011045358222667723,0.011045358222667723,0.01043891294131849
2025-01-16,sh.603369,2025-01-17,2025-01-24,43.23870722822827,42.46628664677775,0.5607361051685562,-0.017864099807018086,-0.017864099807018086,-0.018453204615691
2025-01-16,sh.603195,2025-01-17,2025-01-24,47.72039814768222,48.34720079015205,0.5607361051685562,0.013134899682291534,0.013134899682291534,0.01252720105207139
2025-01-16,sh.601825,2025-01-17,2025-01-24,7.825306715872823,7.710884336573909,0.5607361051685562,-0.014622095140092717,-0.014622095140092717,-0.015213144568180237
2025-01-16,sz.000425,2025-01-17,2025-01-24,7.395707737682834,7.4610295340661335,0.5607361051685562,0.008832392882355489,0.008832392882355489,0.008227274981996269
